1.513910239001427759e-02 6.156036513325015454e-03 7.417143420564919001e-03 -1.806581610575995825e-02 -1.191512754060962756e-02 -1.044264504610524329e-02 -7.481466917364769202e-03 2.471534488631099702e-02 2.238484946378586395e-03 -1.917375505783782200e-02 1.795024073058391553e-02 -1.180584707167961706e-03 -1.532966080479390356e-02 3.351643512289300027e-03 1.826594394780069533e-02 5.363353247151773749e-05 -6.382463408320885462e-03 -3.849988518782936574e-04 2.987141180110192834e-02 6.969652323797720199e-03 2.771107728619838853e-02 -9.788618610542225570e-05 7.278444078251145380e-03 2.825827123609000145e-03 7.221306966833651383e-06 -8.908095520764997520e-04 1.651698596746119588e-02 5.112907022981761328e-03 7.970220391035188687e-03 3.794236471930848877e-03 -3.695682353829442355e-03 2.578693319431832331e-02 3.477812367359164186e-02 -6.707877007944920873e-03 -2.024460394732490939e-02 -3.268871686636346668e-02 2.718199442680221956e-02 6.060238380916255262e-04 -2.485885817033850129e-02 -1.541852901364271916e-02 -4.953169853830336616e-03 -2.525035802957568271e-02 -5.624901512059400383e-04 1.773237880977511418e-03 1.781401372512666365e-02 -1.297415645925213516e-02 2.947441221172655574e-03 -2.845176198757977670e-01 -4.920926853455271366e-01 -6.344602151182827665e-01 -7.497359121356979017e-01 -8.490275199656146521e-01 -9.374279438645407581e-01 -1.017779040584033678e+00 -1.091859340225144859e+00 -1.160869966620927007e+00 -1.225667557531804119e+00 -1.286888675116252934e+00 -1.345021777292177312e+00 -1.400451470598706782e+00 -1.453487076041817927e+00 -1.504381819716958502e+00 -1.553346147940144473e+00 -1.600557237185574300e+00 -1.646165940181399501e+00 -1.690301971814513582e+00 -1.733077848180153424e+00 -1.774591930113690319e+00 -1.814930805200697606e+00 -1.854171177533825654e+00 -1.892381383634267333e+00 -1.929622622417357825e+00 -1.965949960603417201e+00 -2.001413163001917184e+00 -2.036057383598842918e+00 -2.069923744545074662e+00 -2.103049824854238636e+00 -2.135470075196538531e+00 -2.167216172179834199e+00 -2.198317322526091466e+00 -2.228800525563168211e+00 -2.258690800805222665e+00 -2.288011386162359440e+00 -2.316783911253095241e+00 -2.345028549583036526e+00 -2.372764152618750177e+00 -2.400008368269422210e+00 -2.400008368269303194e+00 -2.645758902760603437e+00 -2.856578404074745947e+00 -3.039743440520394469e+00 -3.200006276983699216e+00 -3.340664629854241063e+00 -3.464107412072897851e+00 -3.572119842176643356e+00 -3.666066034091386872e+00 -3.747004159603978479e+00 -3.815762070292699093e+00 -3.872988533946553513e+00 -3.919188714959867426e+00 -3.954749066965393745e+00 -3.979954796493892388e+00 -3.995001900107243209e+00 -4.000005022716082159e+00
-3.162841715056051374e-04 1.091092127546301749e-02 -3.712902111660717694e-03 -1.048418298741168484e-03 -1.417353926868706454e-02 9.119491658523682168e-03 2.348851760748060791e-02 -1.595462350143179769e-04 -1.594801012008080499e-02 1.176996461648695431e-02 -4.674947674913412093e-03 -1.957233650291686361e-02 1.919122445043686467e-02 -2.050918926646306401e-02 1.554604198323006337e-02 -1.110220755181583197e-02 -1.255601765138592008e-02 -1.059393301322861768e-02 -1.323829413726641813e-02 -5.284011941207583142e-03 6.402761621010990764e-03 2.599060914441107123e-02 1.325301817669918836e-02 -1.022582676091388998e-03 1.605771610911875535e-02 9.450161808917192235e-03 -2.536725922595238145e-02 1.110259777661686507e-03 3.344822288474849376e-03 -3.347933159213200768e-03 -2.165124351731693726e-03 1.127961769883479778e-02 1.753586022666998173e-02 3.140361794321215507e-03 3.118695268829512141e-04 3.473562446510042312e-02 3.441248135271204444e-03 -6.280204319267210927e-03 -2.008911558837051230e-03 1.733293928653839924e-02 6.585714453353261506e-03 9.503989026970505486e-04 2.960101160018987695e-02 1.222298579563905682e-02 3.009390144697927927e-02 4.939084568797486724e-02 -2.843244149001831755e-01 -4.919472836384309877e-01 -6.343215863633794305e-01 -7.495968524934889521e-01 -8.488857498690566272e-01 -9.372823592308997531e-01 -1.017629356866639911e+00 -1.091705412632576921e+00 -1.160711830592930482e+00 -1.225505267786485719e+00 -1.286722282231471892e+00 -1.344851408706317031e+00 -1.400277233636436858e+00 -1.453309109639812080e+00 -1.504200248422199460e+00 -1.553161021492643457e+00 -1.600368758032938210e+00 -1.645974226778583516e+00 -1.690107084635372070e+00 -1.732879909456161771e+00 -1.774390969825502928e+00 -1.814726911995475644e+00 -1.853964508774338382e+00 -1.892171994715616812e+00 -1.929410639382038717e+00 -1.965735434086036015e+00 -2.001196285340616665e+00 -2.035838085428091748e+00 -2.069702168524732322e+00 -2.102826132028666972e+00 -2.135244220319607145e+00 -2.166988231890803807e+00 -2.198087374540178551e+00 -2.228568615315602575e+00 -2.258457030332356563e+00 -2.287775792558197185e+00 -2.316546576883621089e+00 -2.344789512855807612e+00 -2.372523472187591409e+00 -2.399766140530390945e+00 -2.399766037093254312e+00 -2.645562369898594834e+00 -2.856416592371588070e+00 -3.039608987188227029e+00 -3.199894092678933877e+00 -3.340571683202953945e+00 -3.464030011804044573e+00 -3.572055270486956147e+00 -3.666012390306436330e+00 -3.746960702635055540e+00 -3.815726344431968897e+00 -3.872959305310638811e+00 -3.919164475560555694e+00 -3.954728412820581518e+00 -3.979936604757274399e+00 -3.994985094262481606e+00 -3.999988552342812476e+00 nan
2.449116632500327492e-04 6.107392296998824521e-03 7.142740591300670390e-04 1.333043034406697532e-02 2.234078000338609107e-02 -6.286937259945891456e-03 -1.862623644253521421e-02 -2.473385010256473984e-04 5.403492231402045286e-03 -1.734920713726580696e-03 2.059205460969071658e-02 -1.319010351869339022e-02 1.227780545361324693e-02 2.276783790920992173e-02 -5.516603252386680263e-03 -2.364611338101116345e-02 -1.166729597116283011e-02 -4.992368886991573572e-03 2.193800105925240024e-02 -2.751085273334829065e-02 -1.731846819841481935e-02 -2.826824074487995983e-03 -1.610176516404408786e-02 2.791962458873958625e-03 2.292578805053612293e-02 -1.115153418230647835e-03 4.914872819897672142e-03 7.341044941358335595e-03 6.003327476083889468e-03 2.393981318522728913e-02 2.844498142283053170e-04 -1.911390794488686956e-02 6.037334605511056329e-03 -4.492728878151822612e-03 7.630449513594260089e-03 -2.991410266797771712e-03 2.609325268515504462e-02 7.997941971042206444e-03 1.806887448837291629e-04 -3.218336550029713661e-08 2.189572456118135321e-03 1.026038264859362170e-02 1.781501483281011655e-02 -9.293002131810975189e-03 3.663884250135841097e-02 3.239719706316369387e-03 -2.841917085043484392e-01 -4.917714933677540534e-01 -6.341092084418901154e-01 -7.493537214022880644e-01 -8.486152827443926849e-01 -9.369876740409379678e-01 -1.017312662577644300e+00 -1.091368364183927797e+00 -1.160355826089945586e+00 -1.225131532674787582e+00 -1.286331918482227499e+00 -1.344445325723496509e+00 -1.399856298122629017e+00 -1.452874030232826685e+00 -1.503751671061400064e+00 -1.552699739090262154e+00 -1.599895204543863692e+00 -1.645488933986619218e+00 -1.689610520507082825e+00 -1.732372526567216520e+00 -1.773873285341044381e+00 -1.814199344115426937e+00 -1.853427409937853820e+00 -1.891625713761643457e+00 -1.928855503646744074e+00 -1.965171707393577050e+00 -2.000624257716994592e+00 -2.035258192140559697e+00 -2.069114664043195440e+00 -2.102231100873803271e+00 -2.134642079377106150e+00 -2.166379240896100011e+00 -2.197471733569718033e+00 -2.227946563087509713e+00 -2.257828711632228647e+00 -2.287141491268021465e+00 -2.315906457977600308e+00 -2.344143878383845969e+00 -2.371872477127276113e+00 -2.399109992375357159e+00 -2.399109421995729630e+00 -2.645036615440912176e+00 -2.855990131865921100e+00 -3.039261229394037311e+00 -3.199610301193910988e+00 -3.340340005875497287e+00 -3.463842507743770227e+00 -3.571905154603506549e+00 -3.665893588078510845e+00 -3.746867146352273359e+00 -3.815654407993931407e+00 -3.872904781271135022e+00 -3.919123936934486352e+00 -3.954698658646005338e+00 -3.979914379211805908e+00 -3.994967270179009766e+00 -3.999972051256603489e+00 nan
5.479454301400243227e-03 3.057264778257677562e-03 -4.807786714445574407e-03 1.837859604358929241e-02 -2.367090539203881331e-04 -3.332775223614061789e-03 -5.783424790668985696e-03 1.250712828257433303e-02 2.311244269833706566e-02 -7.056633377398213898e-04 -2.786378342305669692e-02 -7.338580198271875410e-03 5.103257114787645467e-03 -5.467381459791483206e-04 1.856960218880756089e-02 -4.836780441776502258e-03 -2.376534455081319788e-02 4.406284509745432825e-04 -9.045933441742070149e-04 -3.703571925555228499e-03 2.530798798372436986e-02 -2.445238849060139222e-03 -2.903131781255062493e-02 -8.451023373104528391e-03 -2.222819056258931378e-02 1.074931883120706227e-02 2.675657423622387898e-02 7.636614303842559088e-04 2.374679403847996476e-03 -3.605608302267725856e-02 2.669908821932583803e-02 -2.788390994763185853e-03 -1.191455782466402727e-02 -2.969928715193536923e-03 -5.451100291012842252e-04 -9.727976466756230178e-03 -2.724389621729015817e-02 -1.372717527000151191e-02 3.088991077768646343e-02 1.115737748282766111e-02 1.801922883931401237e-02 -1.387944667096004982e-02 -9.468628257597054565e-03 2.356327495735399528e-05 4.754571176448258579e-02 -6.558821382299065070e-03 -2.840627175292782525e-01 -4.915323998203818823e-01 -6.337976074478108846e-01 -7.489840666263686275e-01 -8.481967086491831731e-01 -9.365259467277340377e-01 -1.016812012011045763e+00 -1.090832267137331613e+00 -1.159787042420338699e+00 -1.224532414505892453e+00 -1.285704365101053570e+00 -1.343791161536820988e+00 -1.399176813812947895e+00 -1.452170614899915835e+00 -1.503025550604115246e+00 -1.551951935954678508e+00 -1.599126791655445023e+00 -1.644700794482627293e+00 -1.688803440645164855e+00 -1.731547416044992849e+00 -1.773030783164885271e+00 -1.813340148352377668e+00 -1.852552100719292216e+00 -1.890734886618103738e+00 -1.927949731809868616e+00 -1.964251680034551084e+00 -1.999690406997375769e+00 -2.034310980541862435e+00 -2.068154525947202060e+00 -2.101258619370059755e+00 -2.133657711049495642e+00 -2.165383371131412549e+00 -2.196464753375016343e+00 -2.226928946510317697e+00 -2.256800845738804018e+00 -2.286103710607938932e+00 -2.314859125909727311e+00 -2.343087245325006673e+00 -2.370806909231265802e+00 -2.398035810403552404e+00 -2.398034940588167352e+00 -2.644178649405548587e+00 -2.855296430550130715e+00 -3.038697606292600550e+00 -3.199152531066812521e+00 -3.339969873641740694e+00 -3.463545730639031373e+00 -3.571670093284064151e+00 -3.665710510502342423e+00 -3.746727624189229999e+00 -3.815551097589006346e+00 -3.872831092112431595e+00 -3.919073823914199117e+00 -3.954666419389579968e+00 -3.979894655411618132e+00 -3.994954888310476182e+00 -3.999962197671936170e+00 nan
-1.877068266051138204e-02 5.164157970312198594e-03 -5.108427223055223183e-03 -6.877498658920569267e-03 6.846916633748160921e-04 -9.955622305843452036e-04 -2.490369280966864447e-03 -1.196591659388513730e-02 7.233125270492628267e-03 -1.260403918754012973e-03 -9.610414618713905913e-03 1.658885998186411179e-02 -2.000600783727055770e-02 1.281021943846906604e-02 6.180291037792716088e-03 -1.021505307731603723e-02 -1.211411152241671221e-03 5.394193845862521770e-03 -8.388949608858728771e-03 -3.215599002221054478e-03 2.993613967780956939e-03 1.665406509490290760e-02 8.031583967462263204e-03 -1.461253645217764317e-02 -3.419595789289921715e-03 -2.637095869464882100e-02 8.478449235347795441e-05 -1.874158858107349487e-02 -4.466654156315416797e-03 -1.398549724151293416e-02 2.632060122353914108e-02 -1.045769918495916256e-03 3.844617852332921516e-03 -3.055667167988221009e-02 -1.392917452221278463e-03 -2.689649566874994114e-03 2.167939397582354863e-02 -1.812587645707972039e-02 3.057641880644425617e-02 -3.170063412426656069e-02 -1.542802741845558092e-03 -1.039780476170703780e-02 5.103278262011575785e-03 -1.371847577111698965e-03 -5.302340186522939893e-04 -7.405621860588292721e-03 -2.838970045847317158e-01 -4.912085795348921091e-01 -6.333712759639905654e-01 -7.484763859499310445e-01 -8.476198999599248163e-01 -9.358884541461199857e-01 -1.016120046316619119e+00 -1.090090490333831985e+00 -1.158999240209658943e+00 -1.223703558642265321e+00 -1.284835762701259210e+00 -1.342884779354584168e+00 -1.398234981432581403e+00 -1.451195157761371979e+00 -1.502018226812377177e+00 -1.550914188912748681e+00 -1.598060036870666112e+00 -1.643606368407045659e+00 -1.687682580363780938e+00 -1.730401089859200603e+00 -1.771860218301762213e+00 -1.812146144153575777e+00 -1.851335667243240168e+00 -1.889497108356529953e+00 -1.926691144157407498e+00 -1.962973016145323157e+00 -1.998392485387322060e+00 -2.032994437060037018e+00 -2.066820179766032162e+00 -2.099906950845378706e+00 -2.132289425807016858e+00 -2.163998935327299478e+00 -2.195064804676450265e+00 -2.225513916809724435e+00 -2.255371324255579957e+00 -2.284660175388987025e+00 -2.313402140708033183e+00 -2.341617271635606734e+00 -2.369324456841435111e+00 -2.396541319993987784e+00 -2.396540038887374546e+00 -2.642985734807338005e+00 -2.854332853325074915e+00 -3.037915476336773501e+00 -3.198518052543154688e+00 -3.339457684884542754e+00 -3.463135855830177690e+00 -3.571346407261056122e+00 -3.665459392409509132e+00 -3.746537366219695464e+00 -3.815411427192730631e+00 -3.872732740446150679e+00 -3.919008306742974401e+00 -3.954625880870248800e+00 -3.979871625070904972e+00 -3.994942186518551264e+00 -3.999953126245974211e+00 nan
-5.745228862383047579e-03 2.093928717844096080e-02 -2.204428111739230658e-02 1.685466540886193174e-02 -8.138635261295140439e-04 -1.676524684876627615e-03 -3.853399671581673493e-03 -1.719933894776370584e-02 2.486737198582981493e-05 1.572003606641670867e-02 -1.166611863272121012e-02 6.738951911760025955e-03 2.103831800103925925e-02 -6.030303499884849538e-03 -1.885521164026892141e-02 -1.793600042647048448e-02 -2.639152489241541888e-02 5.274563417029220526e-03 -4.619399369373442150e-03 1.655961996135395936e-02 2.531024806503450950e-02 1.641147335216219458e-02 -3.670928765369130872e-03 2.518677191928052686e-02 9.503605379566735720e-03 -1.568258890729311988e-02 -7.263239372254825165e-04 -1.795680518733501138e-02 1.543429011825568327e-03 -1.660766000771550076e-03 -3.661735574506930040e-03 1.070562904568495878e-02 -7.670342347308706232e-03 -5.217549788445263216e-03 -2.853392676512366347e-02 -3.012772213528809801e-04 8.559852046879635979e-04 1.424566210212451292e-02 4.222049359193027172e-03 -4.124978034124087561e-02 -2.075211218521148121e-02 -3.140630243097432273e-02 -5.613171153077508267e-03 -1.929538289087873518e-02 -4.244318863571426570e-03 1.228196240705708812e-03 -2.836380451980697326e-01 -4.907700624313956483e-01 -6.328089943845679466e-01 -7.478160886529187090e-01 -8.468747944406139760e-01 -9.350688941266115384e-01 -1.015233063646637568e+00 -1.089142257031924688e+00 -1.157993630192192258e+00 -1.222642495839267207e+00 -1.283723893731351318e+00 -1.341725754314526897e+00 -1.397031493474371722e+00 -1.449949139558166289e+00 -1.500731624973377532e+00 -1.549588892778353877e+00 -1.596697611334059408e+00 -1.642208471136969106e+00 -1.686250806280430892e+00 -1.728936866621170632e+00 -1.770364681868309420e+00 -1.810620789514733264e+00 -1.849781571576235129e+00 -1.887915190511720631e+00 -1.925082646010620513e+00 -1.961339262106309711e+00 -1.996734083769976964e+00 -2.031312301813828824e+00 -2.065115180997677768e+00 -2.098179945378248590e+00 -2.130540886427856773e+00 -2.162229942255736947e+00 -2.193276176071267791e+00 -2.223706267408872339e+00 -2.253545355438805409e+00 -2.282816539372118481e+00 -2.311541432857586287e+00 -2.339740168329905057e+00 -2.367431489858475402e+00 -2.394633052807181972e+00 -2.394631544041836424e+00 -2.641463904135205265e+00 -2.853105272631704104e+00 -3.036920331543687457e+00 -3.197711837001825153e+00 -3.338807901063412409e+00 -3.462616995680315224e+00 -3.570937682510898714e+00 -3.665143476293552194e+00 -3.746299367531360502e+00 -3.815238160003405987e+00 -3.872612414653781698e+00 -3.918930096848847633e+00 -3.954579623640852581e+00 -3.979847825927814942e+00 -3.994931625028935951e+00 -3.999946966220173650e+00 nan
1.051205304441652812e-02 1.003284981361093030e-02 3.114419601031864684e-03 -1.563909184896324772e-02 -1.338322098779749086e-02 -3.637768544965443857e-03 -1.964588852376654687e-03 2.751463320466223175e-02 1.923625329007923811e-04 -2.563695232937739793e-02 -1.519885844512188595e-03 1.854314836420498103e-02 1.222518447166769280e-02 1.159270652994210532e-02 2.258432134082252740e-02 9.341235990419400823e-03 1.598362858172495612e-02 -1.593265397545775772e-02 -3.177358086225645032e-03 -1.789864635904649462e-02 1.067960335622794750e-02 2.369982772248148059e-02 -1.018563398491156846e-02 2.433038896334178622e-02 1.702749579100902924e-02 1.976211693159529714e-02 9.682922480947080178e-04 3.079149622539792495e-03 6.659122760338078480e-04 -7.361855769738689069e-03 -1.441084241805816631e-02 1.564755101358809505e-02 -5.699893247797191767e-03 -2.478165212874681653e-02 9.899823373520062406e-03 -1.751144618275939611e-03 8.943852101382267564e-03 -4.113392392842895456e-02 3.669039058818736321e-02 -1.191673490447516838e-02 2.036016349354822022e-02 4.588501466510767901e-02 1.700144558709632686e-02 8.782061357330896503e-03 5.803959987662293818e-02 -8.150968033135749108e-04 -2.833116348574402088e-01 -4.902264563681980603e-01 -6.321154703922159390e-01 -7.469997872884139856e-01 -8.459544721013010360e-01 -9.340561363563454345e-01 -1.014137168038551362e+00 -1.087969919140071129e+00 -1.156752015297545677e+00 -1.221336377702454179e+00 -1.282357493515524416e+00 -1.340302734572259125e+00 -1.395555109904709656e+00 -1.448422308810599635e+00 -1.499157107511844611e+00 -1.547969250545792042e+00 -1.595034806736194355e+00 -1.640504062377650785e+00 -1.684506381044183598e+00 -1.727154006469238112e+00 -1.768545021570966824e+00 -1.808765725999226026e+00 -1.847892487467091893e+00 -1.885993605980298415e+00 -1.923129712763552268e+00 -1.959355458313809084e+00 -1.994720707226032230e+00 -2.029270619365616035e+00 -2.063046085420677134e+00 -2.096084532097564512e+00 -2.128420278427222812e+00 -2.160084699687574439e+00 -2.191107277878032722e+00 -2.221515042999639977e+00 -2.251332677899134271e+00 -2.280583341892708393e+00 -2.309288339503082987e+00 -2.337467604870020921e+00 -2.365140087309206329e+00 -2.392323813333872895e+00 -2.392322553993115442e+00 -2.639625190614403927e+00 -2.851621883857685891e+00 -3.035718777295243420e+00 -3.196739678226200532e+00 -3.338025611691981975e+00 -3.461993731739343882e+00 -3.570448245691107747e+00 -3.664766749963037196e+00 -3.746017226963564539e+00 -3.815034665977809158e+00 -3.872473229594775912e+00 -3.918842100378480797e+00 -3.954530618365413641e+00 -3.979826108739119572e+00 -3.994926168279744338e+00 -3.999946909222985791e+00 nan
4.148822545176263245e-05 8.801072101550599588e-03 -1.518947698544279544e-02 3.611484337439844171e-03 -2.398468242271363168e-02 2.376545260332792522e-03 1.757012081211793003e-02 -2.323985983678506645e-02 6.685994252264152067e-03 -2.395798338792660964e-02 -3.304880132307206481e-03 -1.810071321933475613e-02 -1.018672823379760881e-02 5.366901265323100606e-03 1.125845878644376845e-02 -1.117829109826667597e-02 -1.188486615222165282e-02 6.812148685385954229e-03 2.325190374770427088e-02 -6.530286244459612872e-03 -1.516824940713658310e-02 1.831581999039141179e-02 -1.043975655261641412e-02 -1.021968392848165985e-02 -4.306457301815031814e-03 2.927887941091726620e-02 -4.724651791071160685e-03 -1.595187492062077883e-02 1.041323758473916734e-02 1.211299715059465168e-02 -3.814463984240843569e-02 -1.721069023103637130e-02 1.957984220116116419e-02 3.436931926306487778e-02 -1.144025544547434999e-02 3.730218058330241884e-04 2.856448944218137331e-02 -3.986710592230139141e-03 -3.113518575268373750e-02 3.797041040615629220e-02 -4.906555781256329539e-03 4.828384218841093312e-02 3.235462406483814030e-02 -7.136154350294816396e-04 4.226778325713156231e-02 -1.037162390160490527e-02 -2.829720064192225992e-01 -4.896140790814135779e-01 -6.313210315930785077e-01 -7.460598411800481999e-01 -8.448907282636370919e-01 -9.328830954130590269e-01 -1.012865737970665370e+00 -1.086608732895349094e+00 -1.155307273385489886e+00 -1.219814255816937365e+00 -1.280762968241681898e+00 -1.338639838027441575e+00 -1.393827317970929736e+00 -1.446633399694269073e+00 -1.497309990819137404e+00 -1.546066386812005700e+00 -1.593079077983660774e+00 -1.638497895608605814e+00 -1.682452361180144518e+00 -1.725054178181731235e+00 -1.766401309941162179e+00 -1.806579543491454443e+00 -1.845665258792474894e+00 -1.883726824548736412e+00 -1.920825014800642716e+00 -1.957014577936532884e+00 -1.992345016135160574e+00 -2.026861342187921355e+00 -2.060604429650013891e+00 -2.093611650307983130e+00 -2.125917361652176485e+00 -2.157553072220847135e+00 -2.188547668827743653e+00 -2.218928229330453750e+00 -2.248719440626262500e+00 -2.277944453749659370e+00 -2.306624809148129174e+00 -2.334780565109394246e+00 -2.362430622069694230e+00 -2.389592457797188541e+00 -2.389590968300254303e+00 -2.637448325940713545e+00 -2.849865679071787561e+00 -3.034295422409133636e+00 -3.195587167013508090e+00 -3.337097260828331358e+00 -3.461252911767148444e+00 -3.569865076423954786e+00 -3.664316822729827727e+00 -3.745678980382868062e+00 -3.814789209775198753e+00 -3.872303671254050172e+00 -3.918733114944123574e+00 -3.954467855529993248e+00 -3.979795867258436814e+00 -3.994915299342485682e+00 -3.999942400321457647e+00 nan
1.403122371873567753e-02 -3.260819518808910633e-03 -8.079406168932073973e-03 1.331105332595517549e-04 1.246576188494349360e-03 1.537131939091923929e-02 -9.605968156585409021e-03 -5.456131842915616995e-03 3.258392711309573021e-03 -2.949055986061332665e-02 -1.743967118549898977e-03 -8.510969101033381487e-03 -1.242119056881482676e-03 -2.258818934047541332e-02 -1.554522994868784251e-02 6.789895459896880779e-03 5.800713680410278059e-06 6.667316026167038542e-03 -2.130405397478288970e-02 -1.760333938849073174e-02 2.953504040179258817e-03 1.682156717036984925e-02 1.114815834102298245e-02 -9.840654097258969002e-03 6.070711391006315336e-03 -3.284676868574031711e-02 6.332690974549509862e-03 3.074449269653726363e-02 -2.866475324796737348e-02 -2.177113070971543798e-03 3.431040075656503763e-02 -4.000365745729430114e-03 3.581889907261152483e-03 -4.010085518014547268e-02 -3.213222780872726503e-02 -1.706544665417197902e-04 -2.064208198464887421e-03 -1.214288085896678658e-03 2.936815222893815122e-03 -5.452730459727026663e-03 7.776235060529103696e-03 -1.625357862576515267e-02 -9.965030563346169781e-03 -4.018201907033872727e-02 8.072785283177303511e-03 -9.587580807472498648e-03 -2.825830735850850539e-01 -4.889129818386239168e-01 -6.304112371726482422e-01 -7.449838088365968725e-01 -8.436726498711841771e-01 -9.315398645619398232e-01 -1.011410234385041518e+00 -1.085050405559762288e+00 -1.153653921001180027e+00 -1.218072622519634995e+00 -1.278938966889581863e+00 -1.336738352265426588e+00 -1.391852636664973053e+00 -1.444589278177462521e+00 -1.495199976412738385e+00 -1.543893772269828712e+00 -1.590846653007450540e+00 -1.636208351266027483e+00 -1.680107806684535410e+00 -1.722657085758320550e+00 -1.763953769251352277e+00 -1.804083816751403058e+00 -1.843123465400660299e+00 -1.881140564654811831e+00 -1.918195788404840618e+00 -1.954344006323522454e+00 -1.989634605575577586e+00 -2.024112420001174417e+00 -2.057818207264329846e+00 -2.090789505451042363e+00 -2.123060471091086754e+00 -2.154662549850824504e+00 -2.185624891909391909e+00 -2.215974155974895776e+00 -2.245735213332522573e+00 -2.274931160064956881e+00 -2.303583560946334430e+00 -2.331712415139181704e+00 -2.359336524699190640e+00 -2.386473272898863573e+00 -2.386471551414658165e+00 -2.634964410248544997e+00 -2.847863396664524593e+00 -3.032673894364274148e+00 -3.194274977292590911e+00 -3.336041543286930811e+00 -3.460411702607027795e+00 -3.569204476366976575e+00 -3.663807848765734398e+00 -3.745297425219428433e+00 -3.814513935224120189e+00 -3.872115129829627911e+00 -3.918613421760051896e+00 -3.954400662312699932e+00 -3.979765439548570871e+00 -3.994906809252610547e+00 -3.999941153922034420e+00 nan
-1.356567159232329595e-02 7.081505679265653365e-03 -2.004134173656476920e-04 1.468546938380368245e-03 -1.296354170935352761e-02 1.871743726537460420e-02 -1.346258461857703474e-02 -8.896574474172217958e-03 1.075494490388333862e-02 2.854923509817555716e-02 -3.586077259378346832e-04 -2.988131705968424465e-02 2.761687691940240864e-03 4.508092705967397390e-03 -1.134956300205510610e-02 1.672794693222546397e-02 -3.500519713142300968e-03 -2.762628061742831639e-02 7.130586691983798993e-04 -9.002693609439596859e-03 -1.424735816289546785e-02 3.076004683901490538e-02 1.091624476964785616e-02 -2.046104834011922992e-05 1.964809908525192231e-03 -7.110064831845315861e-03 -1.265616621689840370e-02 -4.105182542946574607e-03 6.068513451301983837e-03 9.126581305040654124e-03 -3.297884622682138028e-02 -2.358646972951881915e-02 6.754069761369101144e-03 -3.236630205246424780e-02 -3.029011867717270462e-02 7.108975932880904703e-04 -3.919090059511674308e-03 -6.184172904454783570e-03 -5.141529127611716050e-03 -2.713950020109548791e-02 1.150194484492366061e-02 -2.833703843394478738e-03 9.872125103547658986e-03 -1.055245218975293074e-02 -1.415579931248032823e-02 1.279759780660809712e-02 -2.821331400315269522e-01 -4.881181042307079498e-01 -6.293859585450188865e-01 -7.437723984615365325e-01 -8.423024519277227951e-01 -9.300299470330822826e-01 -1.009773497667811215e+00 -1.083297656703622325e+00 -1.151794357247711620e+00 -1.216113543625601423e+00 -1.276886548947504085e+00 -1.334598138191678496e+00 -1.389629420471020449e+00 -1.442287608376170649e+00 -1.492823735753151526e+00 -1.541446519012058092e+00 -1.588331767754773027e+00 -1.633628993609657076e+00 -1.677466607539576771e+00 -1.719956527850303951e+00 -1.761196083961280134e+00 -1.801271256482114058e+00 -1.840258119343025189e+00 -1.878224633612988415e+00 -1.915231413086645240e+00 -1.951332812320172971e+00 -1.986578214803104148e+00 -2.021012562476592667e+00 -2.054676488000007240e+00 -2.087607322523270970e+00 -2.119839341786551756e+00 -2.151403799324233201e+00 -2.182329793816929708e+00 -2.212644023881617183e+00 -2.242371405438317478e+00 -2.271534921634050797e+00 -2.300156011421756297e+00 -2.328254590613840325e+00 -2.355849326138934163e+00 -2.382957919571059513e+00 -2.382955945754391180e+00 -2.632165429487268948e+00 -2.845606748784884843e+00 -3.030845966383525436e+00 -3.192795513933398333e+00 -3.334850082728152199e+00 -3.459461353127928351e+00 -3.568457130340927375e+00 -3.663231586048973920e+00 -3.744864699764629101e+00 -3.814200218982480184e+00 -3.871898953092985263e+00 -3.918474812473918600e+00 -3.954320977407455473e+00 -3.979727354561060082e+00 -3.994893215372680828e+00 -3.999935708427953873e+00 nan
