0.000000000000000000e+00 1.414213562373095145e+00 0.000000000000000000e+00 1.414213562373095145e+00
1.656521007916826882e-01 1.331703824235802802e+00 1.797232689220329416e-01 1.472013573252179519e+00
3.143258195130479993e-01 1.228069486174751201e+00 3.697641335623609860e-01 1.502104883427763493e+00
4.439969131578360151e-01 1.107212710621353402e+00 5.656538414532312764e-01 1.502325672897984354e+00
5.534747568080842228e-01 9.731017269549326887e-01 7.624273442153634006e-01 1.471544396493751794e+00
6.422917184404972613e-01 8.295657710396737716e-01 9.549039808040779009e-01 1.409765859703553836e+00
7.105608344129921150e-01 6.801524321058771694e-01 1.137989118144210554e+00 1.318133312090610021e+00
7.588282257250754670e-01 5.280442907120647122e-01 1.306959413671330505e+00 1.198834074925421156e+00
7.879404269132733729e-01 3.760283502417318680e-01 1.457696234437061200e+00 1.054926552629610104e+00
7.989379033012820042e-01 2.265044004973097436e-01 1.586845391352594170e+00 8.901181170132669296e-01
7.929769232229071374e-01 8.151587023885610572e-02 1.691899560663049806e+00 7.085281519129386085e-01
7.712778121728981473e-01 -5.720769169397589560e-02 1.771208728495189177e+00 5.144614558538693760e-01
7.350944745844885109e-01 -1.882061988608058067e-01 1.823932758156641354e+00 3.122127206032176416e-01
6.856983300022393424e-01 -3.102482980267969870e-01 1.849956619857457296e+00 1.059111991638999328e-01
6.243720648754250702e-01 -4.222971426553996932e-01 1.849783480634713984e+00 -1.005912827135079374e-01
5.524084160270017474e-01 -5.234835937963936425e-01 1.824421282608421402e+00 -3.037920020277224964e-01
4.711110276856673718e-01 -6.130864775251352317e-01 1.775273537189530959e+00 -5.005754862015566742e-01
3.817953673008606108e-01 -6.905188353370705912e-01 1.704040356795460731e+00 -6.882258949198150066e-01
2.857886146888625745e-01 -7.553190410235510743e-01 1.612633606063192060e+00 -8.644206480800051828e-01
1.844279494863700908e-01 -8.071454575507883700e-01 1.503106631396926574e+00 -1.027212169615010273e+00
7.905710319271544440e-02 -8.457735399634189744e-01 1.377598020618455044e+00 -1.175002838962829532e+00
-2.897870692289630096e-02 -8.710944557565356572e-01 1.238288016665546332e+00 -1.306517430831101612e+00
-1.383394163542621402e-01 -8.831144215305893885e-01 1.087364211730455388e+00 -1.420774540276631637e+00
-2.476978725910297663e-01 -8.819542213076294601e-01 9.269962675148951670e-01 -1.517059767581366403e+00
-3.557485732995611105e-01 -8.678484604351889287e-01 7.593166637932637908e-01 -1.594901061191281944e+00
-4.612166807267931712e-01 -8.411442894678475835e-01 5.864064679294868077e-01 -1.654047364706817236e+00
-5.628684479565386756e-01 -8.022992296922436539e-01 4.102829480689050845e-01 -1.694447795006883251e+00
-6.595206429729986164e-01 -7.518781416988198352e-01 2.328915444478149577e-01 -1.716235415307774126e+00
-7.500505514751809599e-01 -6.905490699301661817e-01 5.609793540564507464e-02 -1.719712180715285976e+00
-8.334057207375230591e-01 -6.190782850411609139e-01 -1.183185050743201655e-01 -1.705335326238992977e+00
-9.086132528673351860e-01 -5.383240494829278910e-01 -2.886708070252921310e-01 -1.673705235876261410e+00
-9.747885384219642235e-01 -4.492294170205786696e-01 -4.533700757747569088e-01 -1.625554270207588026e+00
-1.031143341567480887e+00 -3.528141797939161051e-01 -6.109309587047421219e-01 -1.561736148011811709e+00
-1.076993101284207999e+00 -2.501658642996255622e-01 -7.599769404593705868e-01 -1.483215699591223569e+00
-1.111763318815319090e+00 -1.424299574021395953e-01 -8.992454540357683879e-01 -1.391058754175183765e+00
-1.134994950932757041e+00 -3.079943131868259631e-02 -1.027592741831116596e+00 -1.286421993710201939e+00
-1.146349023020344360e+00 8.349616206002823116e-02 -1.143998500798732998e+00 -1.170542686606822924e+00
-1.145609460066856045e+00 1.992024684312334037e-01 -1.247569951479507777e+00 -1.044728107894304703e+00
-1.132685574049438593e+00 3.150519178932849051e-01 -1.337545580193903794e+00 -9.103447739796178828e-01
-1.107612791362243554e+00 4.297759284340399999e-01 -1.413298208969247183e+00 -7.688073000208014429e-01
-1.070552440492066548e+00 5.421170247029828415e-01 -1.474337402020185595e+00 -6.215670443822705060e-01
-1.021790238069583134e+00 6.508409800298861070e-01 -1.520311111369797796e+00 -4.701004510079224152e-01
-9.617336015303292740e-01 7.547487794686033036e-01 -1.551006479526318760e+00 -3.158972384770806219e-01
-8.909077357912891237e-01 8.526884225158150032e-01 -1.566349744758627649e+00 -1.604483328957809762e-01
-8.099506634721453935e-01 9.435659428128555515e-01 -1.566405166656795078e+00 -5.234119375316053160e-03
-7.196072209400690145e-01 1.026356245213622342e+00 -1.551373078337541678e+00 1.482875092833199904e-01
-6.207214969846673869e-01 1.100113718443098021e+00 -1.521586696845300457e+00 2.986935559879065893e-01
-5.142290237798415875e-01 1.163981127643421765e+00 -1.477508163790886453e+00 4.446068864650001284e-01
-4.011477963116824030e-01 1.217198206677139405e+00 -1.419723528391237721e+00 5.847074407017572861e-01
-2.825679592836753962e-01 1.259109955379524415e+00 -1.348936484532171187e+00 7.177437469429688299e-01
-1.596416518951933317e-01 1.289172643812376728e+00 -1.265961510805314827e+00 8.425424007751797228e-01
-3.357154267496240130e-02 1.306959721728289114e+00 -1.171715833058245781e+00 9.580180653343037811e-01
9.440078415986699611e-02 1.312166322630418547e+00 -1.067210594089770481e+00 1.063182246501837680e+00
2.230069704647213713e-01 1.304612616920388435e+00 -9.535412391615737393e-01 1.157151359607931029e+00
3.509643209590919688e-01 1.284246086939484277e+00 -8.318772456577101515e-01 1.239154017193348167e+00
4.769884169974340504e-01 1.251142064252752872e+00 -7.034508865017133905e-01 1.308536868081712878e+00
5.998056126776527552e-01 1.205503875437127226e+00 -5.695459709930807968e-01 1.364770038327968615e+00
7.181656648269899579e-01 1.147661080721047000e+00 -4.314857306877698528e-01 1.407451012948442770e+00
8.308540335990846071e-01 1.078066783533520034e+00 -2.906205294995382604e-01 1.436307554797874531e+00
9.367039280928498579e-01 9.972936639320979513e-01 -1.483152826719163486e-01 1.451199410970348325e+00
1.034607873344811857e+00 9.060288709753692160e-01 -5.936800623568577739e-03 1.452118814734926877e+00
1.123528631937252387e+00 8.050678947583947975e-01 1.351587391596976162e-01 1.439189802478440416e+00
1.202509811343676072e+00 6.953071815022531243e-01 2.736385940305066100e-01 1.412666302919034056e+00
1.270685348502184286e+00 5.777359735265032992e-01 4.082055997405203418e-01 1.372929049071605512e+00
1.327288423548208085e+00 4.534269897555095463e-01 5.376103283999089655e-01 1.320481224445324342e+00
1.371658612220603590e+00 3.235274128022993523e-01 6.606615126785602143e-01 1.255943559308824620e+00
1.403250568788586783e+00 1.892463517847772225e-01 7.762394127947984668e-01 1.180046952384533165e+00
1.421637761395617039e+00 5.184525222763452373e-02 8.833035236435907711e-01 1.093625760432106686e+00
1.426518227643086112e+00 -8.737470075733927422e-02 9.809033579620058951e-01 9.976090714213007304e-01
1.417717884429475772e+00 -2.270846310125059775e-01 1.068186778610021426e+00 8.930112794977369539e-01
1.395192772349802768e+00 -3.659400061620656786e-01 1.144407392045848182e+00 7.809223805229056348e-01
1.359030469949981557e+00 -5.025943741814968835e-01 1.208931980987900667e+00 6.624964655237918221e-01
1.309449480194070592e+00 -6.357109761601235087e-01 1.261245146511160709e+00 5.389409253861869864e-01
1.246798279170933998e+00 -7.639759384703899148e-01 1.300954298821011434e+00 4.115042996058757563e-01
1.171552691161965143e+00 -8.861104634893023357e-01 1.327792734008842457e+00 2.814642000865050786e-01
1.084312188227472662e+00 -1.000883087485851197e+00 1.341621727279925125e+00 1.501146966882232481e-01
9.857950567452689050e-01 -1.107121348960728113e+00 1.342431346239649992e+00 1.875374027858122891e-02
8.768324685466553081e-01 -1.203723029400090461e+00 1.330340041828010911e+00 -1.113295207799052805e-01
7.583614236609735881e-01 -1.289666820801248504e+00 1.305592971435439287e+00 -2.388673971655652095e-01
6.314169564550463631e-01 -1.364022019373556383e+00 1.268559148097927691e+00 -3.626257613433371829e-01
4.971232879639701507e-01 -1.425957670720783055e+00 1.219727388318514238e+00 -4.814160976447834916e-01
3.566842716675269198e-01 -1.474750734967987364e+00 1.159701142738295276e+00 -5.941069584833937878e-01
2.113730385770722919e-01 -1.509793377781223800e+00 1.089192169565605495e+00 -6.996349486345359026e-01
6.252101282148618544e-02 -1.530599227616682434e+00 1.009013164654906536e+00 -7.970150193599001565e-01
-8.849247940037158200e-02 -1.536808263515516693e+00 9.200702168362411282e-01 -8.853491940570973329e-01
-2.402542294120392774e-01 -1.528191948505339015e+00 8.233520423772893171e-01 -9.638370000382256997e-01
-3.913269672001206123e-01 -1.504655001098234468e+00 7.199217442127152644e-01 -1.031781093919843295e+00
-5.402628372892792630e-01 -1.466238210420816479e+00 6.109052430733592498e-01 -1.088595116447500288e+00
-6.856153716806532294e-01 -1.413118972004808072e+00 4.974804145109779641e-01 -1.133808851370262882e+00
-8.259518425321807911e-01 -1.345611120011301676e+00 3.808653516488238466e-01 -1.167072719207720599e+00
-9.598654532079812229e-01 -1.264163665163412942e+00 2.623063737991113697e-01 -1.188161056816320116e+00
-1.085987287634483156e+00 -1.169358506022574851e+00 1.430657801852576461e-01 -1.196974177678780116e+00
-1.202997957949089258e+00 -1.061907183082472672e+00 2.440949929113094344e-02 -1.193539209024493175e+00
-1.309638850317381698e+00 -9.426467154534992066e-01 -9.240523493988070380e-02 -1.178009670465149483e+00
-1.404722990504915670e+00 -8.125347631361234946e-01 -2.061420700710756282e-01 -1.150664024330685820e+00
-1.487145381035759328e+00 -6.726438825595478788e-01 -3.155974905919255447e-01 -1.111902886813900482e+00
-1.555892831885921312e+00 -5.241551267195438957e-01 -4.196123942723058997e-01 -1.062245102991404400e+00
-1.610053227770320561e+00 -3.683511489593900845e-01 -5.170831128109162345e-01 -1.002322690254924487e+00
-1.648824293083598569e+00 -2.066088748600218850e-01 -6.069718142975228936e-01 -9.328747832758242930e-01
