0.00026482712251664015	0.000279878901351662	0.0002950515781740812	0.0003103385367060691	0.00032570565016235383	0.00034113505242931296	0.00035659494046342215	0.0003720505550596152	0.00038747500871089943	0.000402818901653371	0.0004180437586522103	0.0004331039233987477	0.00044794176415220575	0.00046250642180258354	0.000476739588237648	0.0004905727311759139	0.0005039401385004945	0.0005167800184388002	0.0005290128268429274	0.0005405657147488574	0.0005513653659844566	0.0005613450636084309	0.0005704280128684233	0.0005785458387588927	0.0005856351474373077	0.0005916383877537696	0.0005965051808620868	0.0006001935498190156	0.0006026709907794479	0.0006039158275895581	0.0006039158275895567	0.0006026709907794472	0.0006001935498190149	0.0005965051808620883	0.0005916383877537687	0.0005856351474373087	0.0005785458387588916	0.0005704280128684237	0.000561345063608431	0.0005513653659844554	0.0005405657147488569	0.0005290128268429279	0.0005167800184387986	0.0005039401385004926	0.0004905727311759132	0.00047673958823764686	0.00046250642180258495	0.00044794176415220336	0.00043310392339874636	0.00041804375865221055	0.00040281890165336736	0.00038747500871089537	0.00037205055505960913	0.0003565949404634198	0.0003411350524293122	0.0003257056501623495	0.0003103385367060699	0.0002950515781740849	0.0002798789013516611	0.0002648271225166274
1.8680290407701583	1.8700567975044187	1.870739565891303	1.8721415577609697	1.8699656679444652	1.8682275885094355	1.862486598615914	1.85740036546995	1.8493744334045668	1.8385867015574353	1.8256301137253361	1.81043450165261	1.7914008951345413	1.7692558274206522	1.7427757683446155	1.7122881233054517	1.6764293803659636	1.6350345416123917	1.5871046080348552	1.5317629606347594	1.4678656256210079	1.3939355435206997	1.30822536196132	1.208433422452756	1.091436618144	0.9530033538338505	0.787201368640031	0.5859201783893885	0.340784156603691	0.07104381139106057	0.0709067452119361	0.341325947277922	0.5875000244902834	0.7898931549982756	0.9568136542270896	1.0963454137591275	1.2144118125519168	1.3152436873128703	1.401938841460418	1.4767897262443928	1.541626062638074	1.5978371254589823	1.6465119629721383	1.6886583870069645	1.7251752104695333	1.756392419848464	1.7834730892987611	1.806087271298865	1.8256272663664899	1.841508449522576	1.8547639290259426	1.8660263930570835	1.8739285136694799	1.8798526336217827	1.8849323760245682	1.8869397360501203	1.8899717593751117	1.8883401861458016	1.8882525685131584	1.887986241697676
2.5022197152117016	2.5034441181993032	2.505422836711644	2.5049898785779536	2.50350673606644	2.5022154940065073	2.496400441096473	2.490808626233856	2.4818959042812563	2.4718773847028066	2.4579314942956016	2.441308025607286	2.422246233985681	2.3985494762268584	2.371144824186355	2.3384561218644317	2.300650148877302	2.2565470870116346	2.2053065115985833	2.1459645198389508	2.0769755581210076	1.9966068756520716	1.9025216198658663	1.7916068892381334	1.6593985208340465	1.499285525747928	1.300709177141023	1.0454314733353343	0.6989341047273194	0.20656273900051025	0.20577861061364955	0.7002659609166139	1.0492350411980713	1.3069458125065525	1.507886876983325	1.670290730038255	1.8047009904017517	1.9177410995869915	2.013838196719979	2.0961731427307697	2.166940590083256	2.2280385693786036	2.280931316182418	2.326489863872134	2.3657538703488252	2.399746140346312	2.428497768932265	2.453192276049938	2.473317259289517	2.491197122342142	2.505387824888086	2.516170308170971	2.5258828533632176	2.5326411263923245	2.538289415627472	2.540455239596003	2.5420284747823017	2.5424594052217158	2.5421728682544664	2.540848777996809
2.8807613135160395	2.881727044116151	2.884464149271951	2.883831647983715	2.8838390353856846	2.8804741762508907	2.876286573745457	2.870179602583899	2.86150825174115	2.850302248828197	2.837624991768705	2.821047340191206	2.80090827304028	2.7774308552388156	2.7491404172945417	2.7163561515057273	2.678023488114123	2.633426941156971	2.581345325315842	2.5208825366077376	2.4503991520025488	2.3680837348508974	2.2713585468996764	2.1568185197350687	2.019472896026747	1.8517487610647658	1.6411506984421733	1.3647940848523061	0.973897253715004	0.34779739613530036	0.34587481430200834	0.9759214129892224	1.37078547684672	1.6509130661676612	1.8651280123695497	2.036334637102038	2.1770210592658747	2.294779420443897	2.3945602644274686	2.479772374058913	2.553081828715057	2.616112331815828	2.6706216868154664	2.717503654908878	2.758083053157143	2.7927800305278248	2.823001248059345	2.847904458695477	2.8696446982699255	2.8877737112932382	2.9021622031833574	2.9140602879810444	2.9235087614652837	2.930843318249447	2.9363805930967377	2.9395093902665055	2.940233167669374	2.942080877840659	2.93887894102769	2.938466697939216
3.150402380192644	3.1493929721987186	3.1522079463593435	3.1541990977775582	3.1539341373202836	3.150685658625056	3.146505168662793	3.1395103966976405	3.1308510850649314	3.1207845559988936	3.1075669471187215	3.0909209170580727	3.0712600392140406	3.0475669088750963	3.019639345784193	2.9868953810566463	2.948281029433278	2.903524781050421	2.851316049479609	2.790431389340585	2.7194315405611365	2.6363509689162647	2.5385592362621705	2.42243243948054	2.282731866251789	2.1113707545413236	1.8948096166264154	1.607592355360352	1.1925421829890785	0.48101458164588373	0.4775721220962932	1.1951547527589463	1.615713070777531	1.9080576220177081	2.129500309453082	2.3055412193371296	2.4497379612998125	2.57015068521566	2.6720642199400744	2.7590429162755976	2.833739280070899	2.8981215559727223	2.9536035656367825	3.0015238199700303	3.042886133542689	3.0783516711480585	3.1085634540192966	3.134607270727573	3.156318523800744	3.175051503735468	3.189757270551373	3.2016210603435686	3.211933478961945	3.2204952860423006	3.225586175170722	3.228366394404803	3.230851568171079	3.229139002696417	3.2269066959861363	3.2263336775200804
3.3563512932655115	3.361261230788528	3.362332657852564	3.36148843099354	3.3615969936553	3.358074999398994	3.354304791282487	3.3481736143869805	3.3400360450042514	3.3303302222708475	3.31607561395464	3.300074452221461	3.2803942874741887	3.256976635907677	3.2294442361379327	3.1965455349249594	3.1584180836547335	3.1135584593200796	3.0612851750618306	3.0004953345115037	2.929369433424978	2.846037016730389	2.747783078943738	2.6309097557678958	2.4900067684001597	2.3166736058464634	2.096722922874689	1.8030812134923722	1.373147856855334	0.6035288742289712	0.598271639206421	1.376260499284415	1.8132792671711822	2.113420015938458	2.3395271050752107	2.518744815028546	2.6652866470969614	2.7875564341968633	2.8909547814755774	2.9791876749391837	3.055001257761929	3.1201260157034607	3.176465139907393	3.2252613221053665	3.2668924008851423	3.303235055283476	3.3339125398742797	3.3601756558960765	3.3826248806696886	3.40111760079751	3.416981855526286	3.429403910565772	3.437808875740625	3.446682094744975	3.4515334772546336	3.4563567584812134	3.45755360464001	3.4566742273214484	3.4580634722987944	3.455436390608261
3.525165552738084	3.5271305942878928	3.5308125815271914	3.5304285923570724	3.530745817834361	3.528458042871328	3.5242310045532195	3.5182907863669923	3.51036109618842	3.4998964640414423	3.4865432415764	3.47058411919433	3.451096174934151	3.427823656222793	3.4003055833385685	3.367707368583793	3.3295102414564623	3.284935608145895	3.2329749906143292	3.1722088446331376	3.1011610464350174	3.0178426998506143	2.9194644696995495	2.8022944362468203	2.6607860278818087	2.4863364991006023	2.264323317940575	1.966576971510467	1.5267425301672275	0.7156489332698307	0.7083410113022494	1.5302801641516006	1.9788078579010857	2.2844396933988187	2.513890197166846	2.6954386959314474	2.8437418590100565	2.9674082949524165	3.0719974347177685	3.161221341669468	3.2378341857874933	3.3039005727905235	3.3608100051665004	3.4101700678975084	3.452512508015127	3.4891284301237726	3.520315240318638	3.54745250350173	3.5696127262918504	3.58867474982504	3.6047712029314103	3.6177584096668625	3.6281488841474694	3.6350892043381955	3.641934416548597	3.643880518248462	3.647498354367062	3.650201880344691	3.6459668376273324	3.6438266106971304
3.6659096769553337	3.671615639449363	3.6713357864614826	3.6736117995921975	3.672773319533589	3.6695109752178463	3.666414767230899	3.6596522865348153	3.6532351179796505	3.6417771867718103	3.62959817704301	3.6135957428223877	3.5944238326442535	3.571474093929534	3.544035802709416	3.5117185538794407	3.4739161989345737	3.4295337573195726	3.377678057754653	3.3172185793497677	3.246370394134878	3.1631969811037175	3.0648900452495558	2.9476635377001834	2.8058855199267323	2.630818300749043	2.4075177147045057	2.1070305758156276	1.6602743639584312	0.8184578583344284	0.8089032383164528	1.664171553922733	2.1212553874285835	2.431026745106553	2.6630545768249734	2.8464425651200638	2.9961687477390244	3.1210126502007856	3.226581925523619	3.3166678113354213	3.3940941535182647	3.460722995242512	3.5184232014902745	3.5682177785755163	3.6109255538501426	3.6481919079221345	3.6798476991572175	3.706971064224394	3.729860405126277	3.7487430852913137	3.764292995651459	3.7785773965457414	3.7876067976427428	3.79583648683645	3.8026528736199943	3.8068155690463077	3.809647847098707	3.8070942312247387	3.8092453937327444	3.8050372258867458
3.7882589099498136	3.792726970683307	3.793966567819139	3.7930091049336943	3.792893846166865	3.791519377023285	3.787942596149666	3.7826675032454764	3.774780227145479	3.764674928175286	3.7520549448990885	3.736593593161412	3.7176768781320932	3.694751439765528	3.6677462508690377	3.6358315552373637	3.5982837973375204	3.5542350039221953	3.50271232197799	3.4424907459960057	3.3719021942700698	3.2889820689299274	3.1908728617337205	3.073742214476637	2.9319299876998786	2.756562737774709	2.5324700597518897	2.2301119200335853	1.7783560638508056	0.9131378684443621	0.9011677895722124	1.7825540975870575	2.2462956335445607	2.559349396895443	2.7934678288127155	2.9783811384031003	3.129320625679062	3.255183824219304	3.361598079504238	3.452467518526354	3.530552552873622	3.597848435915818	3.6559912908238945	3.7062772271497963	3.749609597335935	3.7870145969535898	3.8189736482172054	3.8463257441140373	3.870064584517076	3.888981932664419	3.9051337667059576	3.918555017414673	3.929060195544544	3.9374515904369467	3.942402688073192	3.9473917498454987	3.948569686732008	3.949473080367952	3.951450745256443	3.947500398909716
3.8944716302554494	3.8967472968215575	3.8984006149896424	3.9011351925585602	3.8988510624025796	3.897891676352574	3.894794807052921	3.8886258124659867	3.8818649201576947	3.8720479152927316	3.859437611294379	3.844390139848575	3.8256223124079933	3.8032396421973687	3.7762572416068148	3.744628444945746	3.707366289998551	3.6636400405437644	3.6124935338358632	3.552605901881487	3.482365476232261	3.399744178471388	3.3019142624529922	3.184997248014556	3.0432821395956666	2.8678265131825555	2.643274916368768	2.3396354307380647	1.8841924922300488	1.0007700052908242	0.9862343455870332	1.888637244170763	2.3577464191491515	2.673503143018133	2.9093876371541234	3.095624755606553	3.2476376206226267	3.374403524642814	3.481613224508445	3.5732235012558005	3.651900013376414	3.7197338296670894	3.778501860681888	3.829247795955062	3.873062858235157	3.91073391310156	3.943319671793834	3.971361655039765	3.9948886092280165	4.014334624117335	4.030762869133103	4.044066449266613	4.054220871372647	4.064126360173551	4.0687959715270905	4.072045439622386	4.074509163611376	4.075263733877118	4.0768286673609895	4.076995086345306
